"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"PPP1R8",0,6.32405991016625,1,0.176,0,"M2 Macrophage","PPP1R8"
"ZC3H15",0,6.32062591108054,1,0.26,0,"M2 Macrophage","ZC3H15"
"PQBP1",0,6.30376974631184,1,0.12,0,"M2 Macrophage","PQBP1"
"TERF1",0,6.28723954744913,1,0.488,0,"M2 Macrophage","TERF1"
"NELFE",0,6.28653972760913,1,0.198,0,"M2 Macrophage","NELFE"
"EYA3",0,6.27730356791474,1,0.171,0,"M2 Macrophage","EYA3"
"CISH",0,6.27714483512414,1,0.117,0,"M2 Macrophage","CISH"
"THAP1",0,6.22427782558813,1,0.106,0,"M2 Macrophage","THAP1"
"FUBP1",0,6.16441264975459,1,0.149,0,"M2 Macrophage","FUBP1"
"STRADB",0,6.11737203245949,1,0.113,0,"M2 Macrophage","STRADB"
"MAGED1",0,6.03435968278845,1,0.13,0,"M2 Macrophage","MAGED1"
"PCBD2",0,5.91107651449736,0.999,0.443,0,"M2 Macrophage","PCBD2"
"ANKS4B",0,5.89894165422383,1,0.137,0,"M2 Macrophage","ANKS4B"
"PSMD9",0,5.89703924728611,1,0.229,0,"M2 Macrophage","PSMD9"
"TDP2",0,5.76352181262821,1,0.192,0,"M2 Macrophage","TDP2"
"ZMAT2",0,5.71284856029063,1,0.16,0,"M2 Macrophage","ZMAT2"
"STRA6",0,5.68403189933527,1,0.121,0,"M2 Macrophage","STRA6"
"MRPL12",0,5.6070665117436,1,0.224,0,"M2 Macrophage","MRPL12"
"TAC1",0,5.51960029643084,1,0.178,0,"M2 Macrophage","TAC1"
"DEPDC7",0,5.49434103962097,1,0.215,0,"M2 Macrophage","DEPDC7"
"ZNF32",0,5.47021144355716,1,0.112,0,"M2 Macrophage","ZNF32"
"RGN",0,5.46613962810923,1,0.398,0,"M2 Macrophage","RGN"
"EIF2A",0,5.41310378907434,1,0.172,0,"M2 Macrophage","EIF2A"
"ARHGAP10",0,5.33832970235155,0.998,0.355,0,"M2 Macrophage","ARHGAP10"
"SUCLG1",0,5.17416916889262,1,0.224,0,"M2 Macrophage","SUCLG1"
"GGCT",0,5.12568888446343,1,0.165,0,"M2 Macrophage","GGCT"
"HPGD",0,5.10091952830147,1,0.294,0,"M2 Macrophage","HPGD"
"SLC22A12",0,5.07655295838849,1,0.293,0,"M2 Macrophage","SLC22A12"
"SLC7A8",0,4.95849222686945,1,0.331,0,"M2 Macrophage","SLC7A8"
"ANGPTL3",0,4.94977923734042,1,0.405,0,"M2 Macrophage","ANGPTL3"
"ATP6V1B2",0,4.93966833929186,1,0.257,0,"M2 Macrophage","ATP6V1B2"
"ALDOB",0,4.90629861375942,1,0.482,0,"M2 Macrophage","ALDOB"
"CSDC2",0,4.88643730367116,1,0.553,0,"M2 Macrophage","CSDC2"
"PPP1R16B",0,4.85812778924951,0.998,0.237,0,"M2 Macrophage","PPP1R16B"
"SNX4",0,4.829297981317,1,0.317,0,"M2 Macrophage","SNX4"
"SNF8",0,4.74594438284256,1,0.259,0,"M2 Macrophage","SNF8"
"FYB1",0,4.74302407100761,1,0.243,0,"M2 Macrophage","FYB1"
"RHOBTB1",0,4.72987029456489,1,0.26,0,"M2 Macrophage","RHOBTB1"
"ARHGAP24",0,4.70775845429085,1,0.526,0,"M2 Macrophage","ARHGAP24"
"SLC22A8",0,4.65128740161398,1,0.374,0,"M2 Macrophage","SLC22A8"
"SUCLG2",0,4.64233887028901,1,0.347,0,"M2 Macrophage","SUCLG2"
"SLC5A2",0,4.62095703214567,1,0.354,0,"M2 Macrophage","SLC5A2"
"DPEP1",0,4.59067186722417,1,0.35,0,"M2 Macrophage","DPEP1"
"HNF4A",0,4.58396355017513,1,0.538,0,"M2 Macrophage","HNF4A"
"MME",0,4.54327196225265,1,0.514,0,"M2 Macrophage","MME"
"MEAF6",0,4.47240291427053,0.995,0.268,0,"M2 Macrophage","MEAF6"
"SIGIRR",0,4.47190534485107,1,0.315,0,"M2 Macrophage","SIGIRR"
"SLC22A6",0,4.46098482207374,1,0.354,0,"M2 Macrophage","SLC22A6"
"ADI1",0,4.44303998783813,1,0.435,0,"M2 Macrophage","ADI1"
"GPAT3",0,4.4317203592758,1,0.362,0,"M2 Macrophage","GPAT3"
"SLC7A9",0,4.42673578518375,1,0.364,0,"M2 Macrophage","SLC7A9"
"SLC6A19",0,4.41778322845083,1,0.338,0,"M2 Macrophage","SLC6A19"
"EIF4EBP2",0,4.38171909721374,1,0.431,0,"M2 Macrophage","EIF4EBP2"
"SLC13A3",0,4.34805639975245,1,0.374,0,"M2 Macrophage","SLC13A3"
"ESD",0,4.33499616858209,1,0.47,0,"M2 Macrophage","ESD"
"CAT",0,4.25581159925639,1,0.379,0,"M2 Macrophage","CAT"
"ACOX1",0,4.24856662953467,1,0.284,0,"M2 Macrophage","ACOX1"
"SLC7A7",0,4.24264811835782,1,0.443,0,"M2 Macrophage","SLC7A7"
"EID2B",0,4.24100737862836,1,0.309,0,"M2 Macrophage","EID2B"
"NR1D1",0,4.19802834729554,1,0.293,0,"M2 Macrophage","NR1D1"
"STAU1",0,4.19662831245209,0.996,0.382,0,"M2 Macrophage","STAU1"
"SLC22A7",0,4.18509944673136,1,0.432,0,"M2 Macrophage","SLC22A7"
"SUMO1",0,4.1772010166937,1,0.436,0,"M2 Macrophage","SUMO1"
"DIO1",0,4.07441210278385,1,0.41,0,"M2 Macrophage","DIO1"
"NPHP4",0,4.00191654090485,1,0.304,0,"M2 Macrophage","NPHP4"
"NKAIN4",0,3.89210010732254,0.976,0.273,0,"M2 Macrophage","NKAIN4"
"AIFM1",0,3.87953059252586,1,0.415,0,"M2 Macrophage","AIFM1"
"RAB29",0,3.83877651964671,1,0.455,0,"M2 Macrophage","RAB29"
"TAF9",0,3.82552617656415,1,0.486,0,"M2 Macrophage","TAF9"
"SLC16A9",0,3.80910365959258,1,0.478,0,"M2 Macrophage","SLC16A9"
"KCNJ15",0,3.71325356786392,1,0.457,0,"M2 Macrophage","KCNJ15"
"SLC39A8",0,3.70741769617496,0.984,0.304,0,"M2 Macrophage","SLC39A8"
"SLC13A1",0,3.69439716815739,1,0.483,0,"M2 Macrophage","SLC13A1"
"HACD3",0,3.68191395118364,1,0.281,0,"M2 Macrophage","HACD3"
"SLC47A2",0,3.62013690584949,1,0.528,0,"M2 Macrophage","SLC47A2"
"ASB9",0,3.6099478808817,1,0.264,0,"M2 Macrophage","ASB9"
"CCNC",0,3.6033945139567,1,0.218,0,"M2 Macrophage","CCNC"
"TNFRSF11B",0,3.59764031860359,1,0.2,0,"M2 Macrophage","TNFRSF11B"
"NCOA4",0,3.58149458656878,1,0.319,0,"M2 Macrophage","NCOA4"
"ARF3",0,3.55595417090703,1,0.17,0,"M2 Macrophage","ARF3"
"GRB2",0,3.43521872555672,0.999,0.307,0,"M2 Macrophage","GRB2"
"WNK1",0,3.4137775272503,0.999,0.361,0,"M2 Macrophage","WNK1"
"AFP",0,3.40227556205972,1,0.393,0,"M2 Macrophage","AFP"
"TXNDC17",0,3.32732916149817,1,0.455,0,"M2 Macrophage","TXNDC17"
"AGPAT3",0,3.24634048356521,1,0.509,0,"M2 Macrophage","AGPAT3"
"ZNF628",0,3.20836056450493,1,0.511,0,"M2 Macrophage","ZNF628"
"AZGP1",0,3.20813968638634,1,0.499,0,"M2 Macrophage","AZGP1"
"TREH",0,3.2062397785212,1,0.43,0,"M2 Macrophage","TREH"
"CRADD",0,3.09854051060512,1,0.472,0,"M2 Macrophage","CRADD"
"PDCD10",0,3.08778506070261,0.994,0.272,0,"M2 Macrophage","PDCD10"
"NSG1",0,3.075386292194,1,0.526,0,"M2 Macrophage","NSG1"
"CRYL1",0,3.02206557945309,1,0.559,0,"M2 Macrophage","CRYL1"
"MSLN",0,2.91272526692535,1,0.51,0,"M2 Macrophage","MSLN"
"TRPV4",0,2.86572847468734,1,0.478,0,"M2 Macrophage","TRPV4"
"HOXC10",0,2.80088046248241,0.996,0.573,0,"M2 Macrophage","HOXC10"
"TCEAL4",0,2.74060131072318,0.998,0.373,0,"M2 Macrophage","TCEAL4"
"ANXA9",0,2.66930462963638,1,0.482,0,"M2 Macrophage","ANXA9"
"OR2T10",0,2.53748826109621,1,0.521,0,"M2 Macrophage","OR2T10"
"PPP1R1A",0,2.52267219356135,1,0.417,0,"M2 Macrophage","PPP1R1A"
"SLC9A3R1",0,2.50612527623045,1,0.567,0,"M2 Macrophage","SLC9A3R1"
"PDGFC",0,2.48430827308651,0.993,0.689,0,"M2 Macrophage","PDGFC"
"DBP",0,2.39823578208082,0.999,0.571,0,"M2 Macrophage","DBP"
"PPP1R16A",0,2.39690234407272,1,0.569,0,"M2 Macrophage","PPP1R16A"
"CABP1",0,2.37194623007885,1,0.504,0,"M2 Macrophage","CABP1"
"SLC6A18",0,2.34922006673887,1,0.477,0,"M2 Macrophage","SLC6A18"
"EEF1E1",0,2.33800090670432,1,0.553,0,"M2 Macrophage","EEF1E1"
"ANK21",0,2.29118962518698,1,0.282,0,"M2 Macrophage","ANK2"
"CDKN1B1",0,2.29098678817048,0.999,0.234,0,"M2 Macrophage","CDKN1B"
"PTH2R",0,2.28609353842572,1,0.551,0,"M2 Macrophage","PTH2R"
"CUBN",0,2.27823781048219,1,0.548,0,"M2 Macrophage","CUBN"
"RRAS21",0,2.2061054627893,0.999,0.243,0,"M2 Macrophage","RRAS2"
"ZSCAN26",0,2.16695991248208,0.999,0.553,0,"M2 Macrophage","ZSCAN26"
"ATP5PO",0,2.12533365373232,1,0.37,0,"M2 Macrophage","ATP5PO"
"RTKN",0,2.01467664799427,1,0.536,0,"M2 Macrophage","RTKN"
"RBBP4",0,1.94333852332875,0.991,0.406,0,"M2 Macrophage","RBBP4"
"SLC5A1",0,1.88487056149226,1,0.533,0,"M2 Macrophage","SLC5A1"
"RAP1GAP",0,1.83410690694557,1,0.521,0,"M2 Macrophage","RAP1GAP"
"SLC22A11",0,1.81887297931689,1,0.492,0,"M2 Macrophage","SLC22A11"
"F10",0,1.7842430511971,0.999,0.544,0,"M2 Macrophage","F10"
"CIB1",0,1.77945274659337,1,0.569,0,"M2 Macrophage","CIB1"
"SLC22A18",0,1.58988314142067,1,0.554,0,"M2 Macrophage","SLC22A18"
"SH3BP2",0,1.49591870125101,0.999,0.521,0,"M2 Macrophage","SH3BP2"
"CLDN2",0,1.47575977379606,1,0.564,0,"M2 Macrophage","CLDN2"
"MDH2",0,1.43037358139123,0.999,0.402,0,"M2 Macrophage","MDH2"
"INPP1",0,1.36021009834133,1,0.558,0,"M2 Macrophage","INPP1"
"UCHL1",0,1.33334908715042,1,0.414,0,"M2 Macrophage","UCHL1"
"FARP1",0,1.25212969074281,1,0.553,0,"M2 Macrophage","FARP1"
"CCT3",0,1.21650805303725,0.996,0.414,0,"M2 Macrophage","CCT3"
"PDZK1",0,1.20612721527506,1,0.572,0,"M2 Macrophage","PDZK1"
"HMOX1",0,1.15469599011565,1,0.566,0,"M2 Macrophage","HMOX1"
"FGB",0,1.11805937141869,1,0.527,0,"M2 Macrophage","FGB"
"KNG1",0,1.09232150813031,1,0.516,0,"M2 Macrophage","KNG1"
"NR2F6",0,1.00914966203689,1,0.553,0,"M2 Macrophage","NR2F6"
"NOC2L",7.92231502961718e-125,4.35813398558778,0.703,0.32,8.34219772618689e-122,"M2 Macrophage","NOC2L"
"GIPC1",0,2.04902484465686,0.975,0.468,0,"Epithelial 2","GIPC1"
"ADGRL3",0,1.23782714515029,0.975,0.783,0,"Epithelial 2","ADGRL3"
"S100A141",9.51750871151267e-306,1.42219659722885,0.968,0.518,1.00219366732228e-302,"Epithelial 2","S100A14"
"SCNN1A",5.34559944460431e-250,1.68712149320049,0.956,0.596,5.62891621516834e-247,"Epithelial 2","SCNN1A"
"CHL11",3.53611918203052e-245,1.36390565844054,0.955,0.563,3.72353349867814e-242,"Epithelial 2","CHL1"
"ADGRF1",2.92353877962253e-242,2.09035175428177,0.941,0.482,3.07848633494253e-239,"Epithelial 2","ADGRF1"
"PLCG2",1.97655252922297e-233,1.24370861557305,0.943,0.621,2.08130981327179e-230,"Epithelial 2","PLCG2"
"TFCP2L1",3.5352693240556e-227,1.49752829854475,0.94,0.536,3.72263859823055e-224,"Epithelial 2","TFCP2L1"
"HOXB9",4.23256172811763e-219,3.40125222763177,0.911,0.441,4.45688749970786e-216,"Epithelial 2","HOXB9"
"ALDH1A2",1.83289140006127e-205,2.84978460117682,0.915,0.504,1.93003464426452e-202,"Epithelial 2","ALDH1A2"
"DNM21",7.11932822934619e-201,1.36217967677293,0.932,0.6,7.49665262550153e-198,"Epithelial 2","DNM2"
"ANXA31",5.14255267402314e-194,1.82335417618736,0.917,0.55,5.41510796574637e-191,"Epithelial 2","ANXA3"
"IRX2",1.17500310848602e-184,2.91698322811542,0.903,0.522,1.23727827323578e-181,"Epithelial 2","IRX2"
"GABRP",1.22192158796211e-184,3.44116492020399,0.88,0.515,1.2866834321241e-181,"Epithelial 2","GABRP"
"CASR",8.45694849076959e-176,3.05824477223292,0.877,0.559,8.90516676078037e-173,"Epithelial 2","CASR"
"TBC1D161",1.14064355055599e-151,1.14343545790213,0.912,0.47,1.20109765873546e-148,"Epithelial 2","TBC1D16"
"TSPAN8",3.76249133105507e-138,3.25391177918992,0.85,0.601,3.96190337160099e-135,"Epithelial 2","TSPAN8"
"CAPS",9.28355331868265e-130,2.50223949739924,0.836,0.555,9.77558164457283e-127,"Epithelial 2","CAPS"
"SLC12A1",4.28774461475412e-115,2.46074997252925,0.844,0.592,4.51499507933609e-112,"Epithelial 2","SLC12A1"
"DUSP41",1.49143493524451e-84,1.65023821503812,0.688,0.402,1.57048098681247e-81,"Epithelial 2","DUSP4"
"KNG11",6.0046219247502e-84,2.19914055271,0.753,0.547,6.32286688676196e-81,"Epithelial 2","KNG1"
"CLDN16",1.90250124639062e-81,2.74444669692129,0.761,0.57,2.00333381244933e-78,"Epithelial 2","CLDN16"
"UCHL11",7.45444785586863e-80,1.68893038344681,0.773,0.45,7.84953359222967e-77,"Epithelial 2","UCHL1"
"FXYD4",6.1808871976895e-74,1.40371644981942,0.258,0.569,6.50847421916704e-71,"Epithelial 2","FXYD4"
"KCNJ1",1.29686790198637e-68,3.746601509254,0.725,0.567,1.36560190079165e-65,"Epithelial 2","KCNJ1"
"ATP8B1",7.97661490782822e-68,1.26817228071096,0.873,0.678,8.39937549794312e-65,"Epithelial 2","ATP8B1"
"SFN1",1.38217369426356e-66,1.38384688741802,0.797,0.581,1.45542890005953e-63,"Epithelial 2","SFN"
"SLC52A3",3.91827766509416e-64,1.38997137747458,0.255,0.495,4.12594638134415e-61,"Epithelial 2","SLC52A3"
"TYROBP",2.96871001587046e-52,4.50852210993448,0.648,0.407,3.1260516467116e-49,"Epithelial 2","TYROBP"
"PIK3C2G",5.18822904650678e-52,1.05527037738737,0.24,0.566,5.46320518597164e-49,"Epithelial 2","PIK3C2G"
"ACPP",1.96472075800663e-46,4.14875200062631,0.64,0.506,2.06885095818098e-43,"Epithelial 2","ACPP"
"PTPRC",4.04757250482994e-42,5.08908092344715,0.664,0.427,4.26209384758593e-39,"Epithelial 2","PTPRC"
"DUSP21",3.06644613692319e-38,2.08093354653286,0.545,0.407,3.22896778218012e-35,"Epithelial 2","DUSP2"
"HCST",2.13093199940396e-29,3.01963947805052,0.537,0.406,2.24387139537237e-26,"Epithelial 2","HCST"
"KRAS",1.54303020684494e-20,1.77020194125317,0.729,0.741,1.62481080780772e-17,"Epithelial 2","KRAS"
"PPP1R1A1",3.63695918281611e-19,1.85302269688934,0.578,0.46,3.82971801950536e-16,"Epithelial 2","PPP1R1A"
"ITGB2",2.22326289424908e-16,5.1302665840254,0.498,0.458,2.34109582764428e-13,"Epithelial 2","ITGB2"
"TNFSF13B",6.49890880746548e-14,1.0200127824762,0.366,0.554,6.84335097426115e-11,"Epithelial 2","TNFSF13B"
"RALBP1",2.86239020073861e-13,1.68512673538642,0.284,0.391,3.01409688137775e-10,"Epithelial 2","RALBP1"
"STAT41",1.35334169884885e-10,2.35722255974346,0.419,0.404,1.42506880888784e-07,"Epithelial 2","STAT4"
"GPSM31",1.47204836429015e-10,1.43436023355937,0.377,0.354,1.55006692759752e-07,"Epithelial 2","GPSM3"
"INHBA",4.79379715136068e-05,2.70141315892092,0.491,0.474,0.050478684003828,"Epithelial 2","INHBA"
"PFDN1",0,5.01595604225115,1,0.512,0,"Epithelial 3","PFDN1"
"CCT31",0,3.95500792718868,1,0.446,0,"Epithelial 3","CCT3"
"GNGT2",0,3.8631069157371,1,0.525,0,"Epithelial 3","GNGT2"
"MDH21",0,3.79672429051608,1,0.436,0,"Epithelial 3","MDH2"
"HSBP1",0,3.02678668935512,1,0.599,0,"Epithelial 3","HSBP1"
"ATP5PO1",0,2.93607947579023,1,0.405,0,"Epithelial 3","ATP5PO"
"RPS14",0,2.66446433919001,1,0.616,0,"Epithelial 3","RPS14"
"INPP11",0,2.63371562686642,1,0.583,0,"Epithelial 3","INPP1"
"RGS19",0,2.50093524913884,0.998,0.602,0,"Epithelial 3","RGS19"
"ARF31",0,2.1752916491569,1,0.217,0,"Epithelial 3","ARF3"
"RTKN1",0,2.00639225259639,1,0.562,0,"Epithelial 3","RTKN"
"STK25",0,1.83303859449127,1,0.594,0,"Epithelial 3","STK25"
"CCNC1",0,1.82998881817369,1,0.262,0,"Epithelial 3","CCNC"
"NACA1",0,1.75961872279253,1,0.598,0,"Epithelial 3","NACA"
"ZNF4071",0,1.74829432965682,1,0.619,0,"Epithelial 3","ZNF407"
"MIF1",0,1.72225527694687,1,0.601,0,"Epithelial 3","MIF"
"RHOD1",0,1.71475652082118,1,0.599,0,"Epithelial 3","RHOD"
"CIB11",0,1.62002525720833,1,0.593,0,"Epithelial 3","CIB1"
"PFDN51",0,1.59126746188297,1,0.6,0,"Epithelial 3","PFDN5"
"HINT11",0,1.59095850131767,1,0.6,0,"Epithelial 3","HINT1"
"NAT141",0,1.47178779345838,1,0.589,0,"Epithelial 3","NAT14"
"MSLN1",0,1.461679387137,0.998,0.538,0,"Epithelial 3","MSLN"
"ZBTB181",0,1.45578132594846,1,0.601,0,"Epithelial 3","ZBTB18"
"PRKD11",0,1.43977951831315,1,0.598,0,"Epithelial 3","PRKD1"
"VDAC11",0,1.39710783076593,1,0.598,0,"Epithelial 3","VDAC1"
"TAF91",0,1.3268265585271,1,0.515,0,"Epithelial 3","TAF9"
"NOC2L1",0,1.32383260649137,1,0.333,0,"Epithelial 3","NOC2L"
"TXNDC171",0,1.31050978032837,1,0.485,0,"Epithelial 3","TXNDC17"
"PRKAB11",0,1.20380783279688,1,0.615,0,"Epithelial 3","PRKAB1"
"NR2F61",0,1.17814319959254,1,0.579,0,"Epithelial 3","NR2F6"
"HOXB81",0,1.17646166966013,1,0.601,0,"Epithelial 3","HOXB8"
"OGFR1",0,1.17435530752802,1,0.602,0,"Epithelial 3","OGFR"
"CABP11",0,1.06491416672818,1,0.531,0,"Epithelial 3","CABP1"
"MSRB2",0,1.0239596741118,1,0.591,0,"Epithelial 3","MSRB2"
"SAP301",0,1.01966762887988,1,0.605,0,"Epithelial 3","SAP30"
"TRADD1",1.97626258336499e-323,1.60490689731728,0.985,0.501,2.08100450028333e-320,"Epithelial 3","TRADD"
"RBBP41",5.66014251956266e-317,3.43555983351382,0.992,0.439,5.96013007309948e-314,"Epithelial 3","RBBP4"
"PDCD101",1.46530372515329e-297,2.21457003598428,0.981,0.313,1.54296482258642e-294,"Epithelial 3","PDCD10"
"AFP1",6.14606352253131e-291,1.74442471760809,0.998,0.427,6.47180488922547e-288,"Epithelial 3","AFP"
"GRB21",4.89765604971174e-270,1.66100819518849,0.992,0.346,5.15723182034646e-267,"Epithelial 3","GRB2"
"GPER11",1.39409139962064e-260,2.27191950497157,0.967,0.566,1.46797824380054e-257,"Epithelial 3","GPER1"
"TNFRSF11B1",2.80915972040716e-224,1.65730105535228,0.967,0.246,2.95804518558874e-221,"Epithelial 3","TNFRSF11B"
"GLIPR1",3.36590479794024e-206,1.04864937423092,0.979,0.621,3.54429775223107e-203,"Epithelial 3","GLIPR1"
"TCEAL41",4.56261500339224e-195,2.23208272080031,0.94,0.409,4.80443359857203e-192,"Epithelial 3","TCEAL4"
"SLC6A181",0,2.44778114917684,1,0.507,0,"Epithelial 4","SLC6A18"
"CRADD1",0,2.41013598357265,1,0.502,0,"Epithelial 4","CRADD"
"FGFR2",0,2.35015244854274,1,0.552,0,"Epithelial 4","FGFR2"
"F101",0,2.28289151587725,1,0.57,0,"Epithelial 4","F10"
"TNFRSF211",0,2.25365926871344,1,0.554,0,"Epithelial 4","TNFRSF21"
"RAP1GAP1",0,2.23800091414866,1,0.549,0,"Epithelial 4","RAP1GAP"
"SLC22A111",0,2.16402022462302,1,0.522,0,"Epithelial 4","SLC22A11"
"ANXA91",0,2.08066295496558,1,0.512,0,"Epithelial 4","ANXA9"
"OR2T101",0,2.072555296054,1,0.549,0,"Epithelial 4","OR2T10"
"SLC22A181",0,2.06163228088757,1,0.58,0,"Epithelial 4","SLC22A18"
"CUBN1",0,2.04387019605747,1,0.574,0,"Epithelial 4","CUBN"
"SLC5A11",0,2.01498388433502,1,0.56,0,"Epithelial 4","SLC5A1"
"TRPV41",0,1.9701651358391,1,0.508,0,"Epithelial 4","TRPV4"
"TREH1",0,1.91072778993861,1,0.463,0,"Epithelial 4","TREH"
"CABP12",0,1.88960028806118,1,0.532,0,"Epithelial 4","CABP1"
"NR2F62",0,1.86884505867601,1,0.579,0,"Epithelial 4","NR2F6"
"EEF1E11",0,1.85631172314554,1,0.579,0,"Epithelial 4","EEF1E1"
"AGPAT31",0,1.85050009539038,1,0.538,0,"Epithelial 4","AGPAT3"
"ZSCAN261",0,1.83711179208398,1,0.579,0,"Epithelial 4","ZSCAN26"
"MSRB21",0,1.83141356419348,1,0.592,0,"Epithelial 4","MSRB2"
"PRKD12",0,1.82732757522219,1,0.599,0,"Epithelial 4","PRKD1"
"FGFR31",0,1.82356953918271,1,0.598,0,"Epithelial 4","FGFR3"
"FGB1",0,1.80020436998871,1,0.555,0,"Epithelial 4","FGB"
"ZNF6281",0,1.78865361209264,1,0.539,0,"Epithelial 4","ZNF628"
"KCNJ151",0,1.71156046270437,1,0.488,0,"Epithelial 4","KCNJ15"
"SH3BP21",0,1.70579208411763,1,0.549,0,"Epithelial 4","SH3BP2"
"RTKN2",0,1.68941426862443,1,0.563,0,"Epithelial 4","RTKN"
"CDHR51",0,1.66614234645529,1,0.588,0,"Epithelial 4","CDHR5"
"SLC13A11",0,1.63824174207634,1,0.513,0,"Epithelial 4","SLC13A1"
"TLR3",0,1.62206189284451,1,0.597,0,"Epithelial 4","TLR3"
"FARP11",0,1.61346642163199,1,0.579,0,"Epithelial 4","FARP1"
"AZGP11",0,1.57640718285871,1,0.528,0,"Epithelial 4","AZGP1"
"SLC47A21",0,1.56895814268081,1,0.555,0,"Epithelial 4","SLC47A2"
"HAUS71",0,1.55103143042465,1,0.598,0,"Epithelial 4","HAUS7"
"HMOX11",0,1.5496174109883,1,0.591,0,"Epithelial 4","HMOX1"
"SLC16A91",0,1.54667403652949,1,0.508,0,"Epithelial 4","SLC16A9"
"CLDN21",0,1.47728925519074,1,0.589,0,"Epithelial 4","CLDN2"
"CRYL11",0,1.46355609097233,1,0.585,0,"Epithelial 4","CRYL1"
"MLXIPL1",0,1.45559067577747,1,0.6,0,"Epithelial 4","MLXIPL"
"RGS71",0,1.42582714548076,1,0.594,0,"Epithelial 4","RGS7"
"DIO11",0,1.42230078810661,1,0.444,0,"Epithelial 4","DIO1"
"INPP12",0,1.42200800489794,1,0.584,0,"Epithelial 4","INPP1"
"RIT11",0,1.39449299061994,1,0.58,0,"Epithelial 4","RIT1"
"HSPD11",0,1.35666144208971,1,0.554,0,"Epithelial 4","HSPD1"
"DAB21",0,1.35649409097325,1,0.594,0,"Epithelial 4","DAB2"
"RAB351",0,1.33723450272617,0.998,0.563,0,"Epithelial 4","RAB35"
"SLC13A31",0,1.31524815856838,1,0.41,0,"Epithelial 4","SLC13A3"
"STK251",0,1.29191410011843,1,0.594,0,"Epithelial 4","STK25"
"AIFM11",0,1.28149753545667,1,0.449,0,"Epithelial 4","AIFM1"
"SLC22A61",0,1.24393984611549,1,0.391,0,"Epithelial 4","SLC22A6"
"ANXA131",0,1.23820256423801,1,0.594,0,"Epithelial 4","ANXA13"
"NSG11",0,1.22825996420218,1,0.553,0,"Epithelial 4","NSG1"
"TCF7",0,1.2200607778277,1,0.636,0,"Epithelial 4","TCF7"
"ENPP51",0,1.19788222900632,1,0.6,0,"Epithelial 4","ENPP5"
"ACTR51",0,1.18126047860426,1,0.602,0,"Epithelial 4","ACTR5"
"SLC7A91",0,1.16454624772797,1,0.401,0,"Epithelial 4","SLC7A9"
"SLC5A21",0,1.16299151996678,1,0.391,0,"Epithelial 4","SLC5A2"
"SLC9A3R11",0,1.15767950816806,1,0.592,0,"Epithelial 4","SLC9A3R1"
"USH1C1",0,1.15717572869853,1,0.599,0,"Epithelial 4","USH1C"
"SLC5A81",0,1.15260705319086,1,0.6,0,"Epithelial 4","SLC5A8"
"SLC17A31",0,1.13179551349603,1,0.592,0,"Epithelial 4","SLC17A3"
"DPEP11",0,1.11768361406049,1,0.388,0,"Epithelial 4","DPEP1"
"TXNDC172",0,1.11674016482381,1,0.486,0,"Epithelial 4","TXNDC17"
"SIGIRR1",0,1.11573709847161,0.998,0.355,0,"Epithelial 4","SIGIRR"
"SLC6A191",0,1.11119796066915,1,0.376,0,"Epithelial 4","SLC6A19"
"SLC7A71",0,1.05748474600634,1,0.475,0,"Epithelial 4","SLC7A7"
"NLGN11",0,1.03923600632726,1,0.6,0,"Epithelial 4","NLGN1"
"PLCD31",0,1.03202589420685,1,0.6,0,"Epithelial 4","PLCD3"
"TMEM251",0,1.02601021499452,1,0.601,0,"Epithelial 4","TMEM25"
"GPR1461",0,1.02029503738653,1,0.614,0,"Epithelial 4","GPR146"
"FGA1",0,1.01230567271533,1,0.596,0,"Epithelial 4","FGA"
"SYT131",0,1.00638013701862,1,0.598,0,"Epithelial 4","SYT13"
"SLC22A81",0,1.00246631791015,1,0.41,0,"Epithelial 4","SLC22A8"
"EIF4EBP21",0,1.00079333918753,1,0.464,0,"Epithelial 4","EIF4EBP2"
"GPAT31",1.04415213124688e-313,1.09184156967528,1,0.399,1.09949219420297e-310,"Epithelial 4","GPAT3"
"MSLN2",2.31470903978853e-312,1.35758313234668,1,0.538,2.43738861889732e-309,"Epithelial 4","MSLN"
"FOXJ3",3.40774097805417e-293,1.32589619889612,0.998,0.57,3.58835124989104e-290,"Epithelial 4","FOXJ3"
"KNG12",4.12219946431005e-289,1.06654625126517,0.998,0.544,4.34067603591848e-286,"Epithelial 4","KNG1"
"RHOBTB11",5.91015265661758e-268,1.01989507139436,1,0.303,6.22339074741831e-265,"Epithelial 4","RHOBTB1"
"BAMBI1",3.57470814683247e-247,1.98988732247864,1,0.607,3.76416767861459e-244,"Epithelial 4","BAMBI"
"ACOX11",1.44781344773617e-246,1.23487757813687,0.992,0.325,1.52454756046619e-243,"Epithelial 4","ACOX1"
"PLCG21",9.68298467778327e-222,1.40468512435667,1,0.624,1.01961828657058e-218,"Epithelial 4","PLCG2"
"NCOA41",9.44791461965689e-220,1.2385761481122,0.986,0.358,9.9486540944987e-217,"Epithelial 4","NCOA4"
"STAU11",8.01986968444299e-186,1.02701025254211,0.994,0.417,8.44492277771846e-183,"Epithelial 4","STAU1"
"HACD31",1.2552263144753e-180,1.78980572834907,0.92,0.324,1.32175330914249e-177,"Epithelial 4","HACD3"
